FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Effect Name,Position Name,Animation Description,REMOTE,SOCKET,CUE,Product ID,Manufacturer Product ID
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack A,Gold Comet,0,2,0,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack A,Gold Comet,0,2,1,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack A,Gold Comet,0,2,2,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack A,Gold Comet,0,2,3,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack A,Gold Comet,0,2,4,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack A,Gold Comet,0,2,5,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack A,Gold Comet,0,2,6,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack A,Gold Comet,0,2,7,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack A,Gold Comet,0,2,8,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack A,Gold Comet,0,2,9,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack A,Gold Comet,0,2,10,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack A,Gold Comet,0,2,11,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack A,Gold Comet,0,2,12,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack A,Gold Comet,0,2,13,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack A,Gold Comet,0,2,14,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack A,Gold Comet,0,2,15,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack A,Gold Comet,0,3,0,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack A,Gold Comet,0,3,1,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack A,Gold Comet,0,3,2,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack A,Gold Comet,0,3,3,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack A,Gold Comet,0,3,4,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack A,Gold Comet,0,3,5,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack A,Gold Comet,0,3,6,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack A,Gold Comet,0,3,7,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack A,Gold Comet,0,3,8,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack A,Gold Comet,0,3,9,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack A,Gold Comet,0,3,10,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack A,Gold Comet,0,3,11,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack A,Gold Comet,0,3,12,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack A,Gold Comet,0,3,13,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack A,Gold Comet,0,3,14,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack A,Gold Comet,0,3,15,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack B,Gold Comet,3,2,0,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack B,Gold Comet,3,2,1,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack B,Gold Comet,3,2,2,Gold Wave Comet,
FIRING_DATA_ROW,,2696.07,Gold Comet,32 Rack B,Gold Comet,3,2,3,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack B,Gold Comet,3,2,4,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack B,Gold Comet,3,2,5,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack B,Gold Comet,3,2,6,Gold Wave Comet,
FIRING_DATA_ROW,,330.515,Gold Comet,32 Rack B,Gold Comet,3,2,7,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack B,Gold Comet,3,2,8,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack B,Gold Comet,3,2,9,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack B,Gold Comet,3,2,10,Gold Wave Comet,
FIRING_DATA_ROW,,2266.351,Gold Comet,32 Rack B,Gold Comet,3,2,11,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack B,Gold Comet,3,2,12,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack B,Gold Comet,3,2,13,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack B,Gold Comet,3,2,14,Gold Wave Comet,
FIRING_DATA_ROW,,2022.755,Gold Comet,32 Rack B,Gold Comet,3,2,15,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack B,Gold Comet,3,3,0,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack B,Gold Comet,3,3,1,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack B,Gold Comet,3,3,2,Gold Wave Comet,
FIRING_DATA_ROW,,2431.111,Gold Comet,32 Rack B,Gold Comet,3,3,3,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack B,Gold Comet,3,3,4,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack B,Gold Comet,3,3,5,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack B,Gold Comet,3,3,6,Gold Wave Comet,
FIRING_DATA_ROW,,2493.665,Gold Comet,32 Rack B,Gold Comet,3,3,7,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack B,Gold Comet,3,3,8,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack B,Gold Comet,3,3,9,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack B,Gold Comet,3,3,10,Gold Wave Comet,
FIRING_DATA_ROW,,2931.603,Gold Comet,32 Rack B,Gold Comet,3,3,11,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack B,Gold Comet,3,3,12,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack B,Gold Comet,3,3,13,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack B,Gold Comet,3,3,14,Gold Wave Comet,
FIRING_DATA_ROW,,403.606,Gold Comet,32 Rack B,Gold Comet,3,3,15,Gold Wave Comet,
FIRING_DATA_ROW,,2590.689,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,0,Mortar green palm,
FIRING_DATA_ROW,,2599.879,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,1,Mortar green palm,
FIRING_DATA_ROW,,2887.386,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,2,Mortar green palm,
FIRING_DATA_ROW,,2887.958,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,3,Mortar green palm,
FIRING_DATA_ROW,,2888.529,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,4,Mortar green palm,
FIRING_DATA_ROW,,2889.1,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,5,Mortar green palm,
FIRING_DATA_ROW,,2889.672,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,6,Mortar green palm,
FIRING_DATA_ROW,,1497.457,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,7,Mortar green palm,
FIRING_DATA_ROW,,1499.417,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,8,Mortar green palm,
FIRING_DATA_ROW,,1501.377,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,9,Mortar green palm,
FIRING_DATA_ROW,,1773.51,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,10,Mortar green palm,
FIRING_DATA_ROW,,1775.11,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,11,Mortar green palm,
FIRING_DATA_ROW,,1776.71,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,12,Mortar green palm,
FIRING_DATA_ROW,,1949.411,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,13,Mortar green palm,
FIRING_DATA_ROW,,1958.885,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,14,Mortar green palm,
FIRING_DATA_ROW,,1960.123,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,4,15,Mortar green palm,
FIRING_DATA_ROW,,1960.923,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,0,Mortar green palm,
FIRING_DATA_ROW,,1961.723,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,1,Mortar green palm,
FIRING_DATA_ROW,,1963.323,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,2,Mortar green palm,
FIRING_DATA_ROW,,1964.923,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,3,Mortar green palm,
FIRING_DATA_ROW,,1965.474,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,4,Mortar green palm,
FIRING_DATA_ROW,,1966.059,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,5,Mortar green palm,
FIRING_DATA_ROW,,1959.6,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,6,Mortar green palm,
FIRING_DATA_ROW,,1961.419,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,7,Mortar green palm,
FIRING_DATA_ROW,,1963.559,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,8,Mortar green palm,
FIRING_DATA_ROW,,1069.405,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,9,Mortar green palm,
FIRING_DATA_ROW,,1076.805,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,10,Mortar green palm,
FIRING_DATA_ROW,,1086.672,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,11,Mortar green palm,
FIRING_DATA_ROW,,1094.072,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,12,Mortar green palm,
FIRING_DATA_ROW,,1099.005,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,13,Mortar green palm,
FIRING_DATA_ROW,,1103.938,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,14,Mortar green palm,
FIRING_DATA_ROW,,1074.338,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,5,15,Mortar green palm,
FIRING_DATA_ROW,,1084.205,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,0,Mortar green palm,
FIRING_DATA_ROW,,2838.197,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,1,Mortar green palm,
FIRING_DATA_ROW,,2840.864,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,2,Mortar green palm,
FIRING_DATA_ROW,,2843.53,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,3,Mortar green palm,
FIRING_DATA_ROW,,2846.197,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,4,Mortar green palm,
FIRING_DATA_ROW,,2848.864,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,5,Mortar green palm,
FIRING_DATA_ROW,,2851.53,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,6,Mortar green palm,
FIRING_DATA_ROW,,2854.197,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,7,Mortar green palm,
FIRING_DATA_ROW,,2856.864,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,8,Mortar green palm,
FIRING_DATA_ROW,,961.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,9,Mortar green palm,
FIRING_DATA_ROW,,969.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,10,Mortar green palm,
FIRING_DATA_ROW,,977.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,11,Mortar green palm,
FIRING_DATA_ROW,,985.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,12,Mortar green palm,
FIRING_DATA_ROW,,993.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,13,Mortar green palm,
FIRING_DATA_ROW,,1001.363,Palm w/ Green Pistil,50 Rack A,Palm w/ Green Pistil,0,6,14,Mortar green palm,
FIRING_DATA_ROW,,2584.022,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,0,Mortar green palm,
FIRING_DATA_ROW,,2587.355,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,1,Mortar green palm,
FIRING_DATA_ROW,,2599.879,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,2,Mortar green palm,
FIRING_DATA_ROW,,298.047,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,3,Mortar green palm,
FIRING_DATA_ROW,,298.702,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,4,Mortar green palm,
FIRING_DATA_ROW,,300.264,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,5,Mortar green palm,
FIRING_DATA_ROW,,301.423,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,6,Mortar green palm,
FIRING_DATA_ROW,,302.027,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,7,Mortar green palm,
FIRING_DATA_ROW,,304.697,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,8,Mortar green palm,
FIRING_DATA_ROW,,304.697,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,9,Mortar green palm,
FIRING_DATA_ROW,,304.697,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,10,Mortar green palm,
FIRING_DATA_ROW,,304.697,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,11,Mortar green palm,
FIRING_DATA_ROW,,308.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,12,Mortar green palm,
FIRING_DATA_ROW,,311.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,13,Mortar green palm,
FIRING_DATA_ROW,,314.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,14,Mortar green palm,
FIRING_DATA_ROW,,317.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,5,15,Mortar green palm,
FIRING_DATA_ROW,,320.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,0,Mortar green palm,
FIRING_DATA_ROW,,323.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,1,Mortar green palm,
FIRING_DATA_ROW,,1165.074,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,2,Mortar green palm,
FIRING_DATA_ROW,,1165.199,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,3,Mortar green palm,
FIRING_DATA_ROW,,1165.324,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,4,Mortar green palm,
FIRING_DATA_ROW,,1165.449,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,5,Mortar green palm,
FIRING_DATA_ROW,,1165.574,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,6,Mortar green palm,
FIRING_DATA_ROW,,1159.884,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,7,Mortar green palm,
FIRING_DATA_ROW,,1161.211,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,8,Mortar green palm,
FIRING_DATA_ROW,,1163.48,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,9,Mortar green palm,
FIRING_DATA_ROW,,2796.862,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,10,Mortar green palm,
FIRING_DATA_ROW,,2797.295,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,11,Mortar green palm,
FIRING_DATA_ROW,,2797.729,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,12,Mortar green palm,
FIRING_DATA_ROW,,2798.162,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,13,Mortar green palm,
FIRING_DATA_ROW,,2798.595,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,14,Mortar green palm,
FIRING_DATA_ROW,,2799.029,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,6,15,Mortar green palm,
FIRING_DATA_ROW,,2799.462,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,0,Mortar green palm,
FIRING_DATA_ROW,,2799.895,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,1,Mortar green palm,
FIRING_DATA_ROW,,2800.329,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,2,Mortar green palm,
FIRING_DATA_ROW,,2800.762,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,3,Mortar green palm,
FIRING_DATA_ROW,,2801.195,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,4,Mortar green palm,
FIRING_DATA_ROW,,2801.629,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,5,Mortar green palm,
FIRING_DATA_ROW,,2802.062,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,6,Mortar green palm,
FIRING_DATA_ROW,,2802.495,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,7,Mortar green palm,
FIRING_DATA_ROW,,2802.929,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,8,Mortar green palm,
FIRING_DATA_ROW,,2803.362,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,9,Mortar green palm,
FIRING_DATA_ROW,,965.363,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,10,Mortar green palm,
FIRING_DATA_ROW,,973.363,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,11,Mortar green palm,
FIRING_DATA_ROW,,981.363,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,12,Mortar green palm,
FIRING_DATA_ROW,,989.363,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,13,Mortar green palm,
FIRING_DATA_ROW,,997.363,Palm w/ Green Pistil,50 Rack B,Palm w/ Green Pistil,1,7,14,Mortar green palm,
FIRING_DATA_ROW,,2594.022,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,0,Mortar green palm,
FIRING_DATA_ROW,,2599.879,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,1,Mortar green palm,
FIRING_DATA_ROW,,2684.971,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,2,Mortar green palm,
FIRING_DATA_ROW,,2686.64,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,3,Mortar green palm,
FIRING_DATA_ROW,,2688.971,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,4,Mortar green palm,
FIRING_DATA_ROW,,2691.199,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,5,Mortar green palm,
FIRING_DATA_ROW,,2692.971,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,6,Mortar green palm,
FIRING_DATA_ROW,,2890.243,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,7,Mortar green palm,
FIRING_DATA_ROW,,2890.815,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,8,Mortar green palm,
FIRING_DATA_ROW,,2891.386,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,9,Mortar green palm,
FIRING_DATA_ROW,,2891.958,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,10,Mortar green palm,
FIRING_DATA_ROW,,2892.529,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,11,Mortar green palm,
FIRING_DATA_ROW,,1503.337,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,12,Mortar green palm,
FIRING_DATA_ROW,,1505.297,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,13,Mortar green palm,
FIRING_DATA_ROW,,1507.091,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,14,Mortar green palm,
FIRING_DATA_ROW,,1778.31,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,5,15,Mortar green palm,
FIRING_DATA_ROW,,1779.91,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,0,Mortar green palm,
FIRING_DATA_ROW,,1781.51,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,1,Mortar green palm,
FIRING_DATA_ROW,,1071.872,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,2,Mortar green palm,
FIRING_DATA_ROW,,1081.738,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,3,Mortar green palm,
FIRING_DATA_ROW,,1091.605,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,4,Mortar green palm,
FIRING_DATA_ROW,,1096.538,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,5,Mortar green palm,
FIRING_DATA_ROW,,1101.472,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,6,Mortar green palm,
FIRING_DATA_ROW,,1106.405,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,7,Mortar green palm,
FIRING_DATA_ROW,,1079.272,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,8,Mortar green palm,
FIRING_DATA_ROW,,1089.138,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,9,Mortar green palm,
FIRING_DATA_ROW,,2859.53,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,10,Mortar green palm,
FIRING_DATA_ROW,,2862.197,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,11,Mortar green palm,
FIRING_DATA_ROW,,2864.864,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,12,Mortar green palm,
FIRING_DATA_ROW,,2867.53,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,13,Mortar green palm,
FIRING_DATA_ROW,,2870.197,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,14,Mortar green palm,
FIRING_DATA_ROW,,2872.864,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,6,15,Mortar green palm,
FIRING_DATA_ROW,,2875.53,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,0,Mortar green palm,
FIRING_DATA_ROW,,2878.197,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,1,Mortar green palm,
FIRING_DATA_ROW,,2940.835,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,2,Mortar green palm,
FIRING_DATA_ROW,,2945.752,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,3,Mortar green palm,
FIRING_DATA_ROW,,2950.668,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,4,Mortar green palm,
FIRING_DATA_ROW,,2955.585,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,5,Mortar green palm,
FIRING_DATA_ROW,,2960.502,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,6,Mortar green palm,
FIRING_DATA_ROW,,2965.418,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,7,Mortar green palm,
FIRING_DATA_ROW,,2970.335,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,8,Mortar green palm,
FIRING_DATA_ROW,,2975.252,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,9,Mortar green palm,
FIRING_DATA_ROW,,2980.168,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,10,Mortar green palm,
FIRING_DATA_ROW,,2985.085,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,11,Mortar green palm,
FIRING_DATA_ROW,,2990.002,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,12,Mortar green palm,
FIRING_DATA_ROW,,2994.918,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,13,Mortar green palm,
FIRING_DATA_ROW,,2999.835,Palm w/ Green Pistil,50 Rack C,Palm w/ Green Pistil,2,7,14,Mortar green palm,
FIRING_DATA_ROW,,2647.09,48 Shot Gold Mine To Gold Coconut Shell Cake,Board 0,38.01s 48 Shot Gold Mine To Gold Coconut Shell Cake (8 Rows),0,1,8,rolled gold,
FIRING_DATA_ROW,,2649.472,13 Shot Gold Comet w/ Varg Mine Cake Fan,Board 0,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),0,1,10,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),
FIRING_DATA_ROW,,2697.518,75 Shot Rainbow Dahlia Mine Fan,Board 0,15s 75 Shot Rainbow Comet Fan (5 Rows),0,1,7,rainbow dahlia mine fan,
FIRING_DATA_ROW,,2771.01,13 Shot Gold Comet w/ Varg Mine Cake Fan,Board 0,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),0,1,11,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),
FIRING_DATA_ROW,,2879.64,36 Shot Red Peony Cake Z Shape,Board 0,6s 36 Shot Red Peony Cake Z Shape (6 Rows),0,1,4,36 Shot Red Peony (8 second),
FIRING_DATA_ROW,,2052.039,10 Shot Popcorn Crackle Chrys Cake,Board 0,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,1,5,690 12s Double Timerain Crackle,
FIRING_DATA_ROW,,2126.03,36 Shot Gold Strobing Peony Cake,Board 0,17s 36 Shot Gold Strobing Peony Cake (6 Rows),0,1,3,36shot gold strobe,
FIRING_DATA_ROW,,2142.787,36 Shot Popcorn Crackle Cake,Board 0,18.3s 36 Shot Popcorn Crackle Cake (6 Rows),0,1,2,GM416A 36shot Timerain Crackle,
